序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
2122,603388,ST元成,2025-02-26,浙江资金卖出，成功率26.05%,3.17,-5.0898,-25368338.0,17717969.0,43086307.0,60804276.0,151455029.0,-16.749749524659,40.146752736748,3.2086,1032575423.24,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,,,,
2123,603388,ST元成,2025-02-19,普通席位买入，成功率55.36%,3.41,4.9231,-442864.0,17791123.0,18233987.0,36025110.0,142375195.0,-0.31105418328,25.302939883594,4.7934,1110751480.52,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,3.51906158,8.50439883,-7.03812317,
2124,603388,ST元成,2025-02-13,普通席位买入，成功率36.29%,3.09,3.0,1277395.0,15109386.0,13831991.0,28941377.0,120566172.0,1.059497020441,24.004558260339,5.1323,1006516737.48,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,-3.23624595,1.61812298,14.2394822,
2125,603388,ST元成,2025-02-06,普通席位买入，成功率68.05%,2.73,5.0,-649775.4,9383008.4,10032783.8,19415792.2,54229232.0,-1.19820136859,35.803184894818,2.3072,889252651.56,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,0.0,-0.36630037,13.18681319,29.3040293
2126,603388,ST元成,2025-01-16,浙江资金买入，成功率38.92%,2.56,4.918,-2062134.6,12856676.0,14918810.6,27775486.6,54168949.0,-3.80685731968,51.275660895691,4.5581,833877944.32,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,5.078125,0.0,-1.5625,6.640625
2127,603389,亚振家居,2025-02-25,买一主买，成功率46.15%,6.45,10.0683,19701257.0,27251702.0,7550445.0,34802147.0,107396578.0,18.344399204228,32.405266208761,6.5026,1694750400.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,0.7751938,,,
2128,603390,通达电气,2025-02-07,买一主买，成功率41.77%,11.18,10.0394,42743074.0,58241041.0,15497967.0,73739008.0,200906585.0,21.275098573797,36.703131457837,0.8653,3910263862.7,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.01788909,3.75670841,4.2039356,0.08944544
2129,603390,通达电气,2025-01-06,普通席位卖出，成功率39.56%,9.86,-10.0365,-3688538.6,21587026.0,25275564.6,46862590.6,201516019.0,-1.830394734029,23.255020038878,5.6868,3448586912.9,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.44827586,-6.18661258,-11.76470588,-6.38945233
2130,603395,红四方,2025-02-24,普通席位买入，成功率34.88%,50.07,5.0126,-45958000.2,66205356.9,112163357.1,178368714.0,726969278.0,-6.321862778911,24.53593561625,35.6565,2020302719.55,有价格涨跌幅限制的日换手率达到20%的前五只证券,-4.09426802,-4.81326143,,
2131,603398,沐邦高科,2025-01-24,福建资金卖出，成功率29.09%,15.53,-9.971,29900414.46,199179502.4,169279087.94,368458590.34,1025067690.0,2.916920975238,35.94480578546,1.7837,6734452867.72,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-0.1931745,-0.1931745,9.20798455,2.83322601
2132,603496,恒为科技,2025-02-07,普通席位买入，成功率37.89%,28.16,10.0,349005617.1,596458513.07,247452895.97,843911409.04,3532566423.0,9.87966184663,23.889470373308,20.5454,9017092282.88,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.91193182,-1.42045455,1.20738636,2.734375
2133,603500,祥和实业,2025-01-10,西藏自治区资金卖出，成功率45.38%,7.41,-9.9635,-4590345.08,56751991.56,61342336.64,118094328.2,1178413445.0,-0.389536040978,10.021468161372,11.042,2525300701.56,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-7.69230769,-2.8340081,-6.34278003,-6.74763833
2134,603500,祥和实业,2025-01-09,西藏自治区资金卖出，成功率39.91%,8.23,-8.5556,-3193030.18,18931101.04,22124131.22,41055232.26,370162618.0,-0.862602009153,11.091134075565,12.9235,2804753680.68,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.963548,-16.88942892,-14.2162819,-17.37545565
2135,603500,祥和实业,2025-01-07,买一主买，成功率43.95%,9.69,9.9886,-61250555.71,91354498.67,152605054.38,243959553.05,1001931258.0,-6.113249309365,24.348931236758,22.9003,3302316302.04,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-7.12074303,-15.06707946,-25.69659443,-28.07017544
2136,603511,爱慕股份,2025-02-20,买一主买，成功率35.34%,15.24,10.0361,30996824.0,46808822.0,15811998.0,62620820.0,123310306.0,25.137253329012,50.783119457996,2.0883,6124762634.88,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.95275591,7.34908136,,
2137,603511,爱慕股份,2025-01-23,普通席位卖出，成功率25.27%,13.45,-9.3666,-13852363.14,62188705.4,76041068.54,138229773.94,706032241.0,-1.962001497323,19.578394004248,6.5649,5405384346.4,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-2.37918216,-4.46096654,-1.85873606,3.34572491
2138,603511,爱慕股份,2025-01-22,卖一主卖，成功率26.67%,14.84,-10.0061,-11103288.0,2003400.0,13106688.0,15110088.0,15458828.0,-71.824901603149,97.74407218969,0.2592,5964007710.08,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.36657682,-11.52291105,-11.72506739,-4.58221024
2139,603511,爱慕股份,2025-01-20,买一主买，成功率45.67%,18.32,10.03,29036548.48,107349996.0,78313447.52,185663443.52,754848511.0,3.846672286805,24.596119726598,6.0104,7362575555.84,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.98908297,-18.99563319,-29.8580786,-20.2510917
2140,603511,爱慕股份,2025-01-16,普通席位买入，成功率61.15%,15.14,10.0291,25263158.0,64466786.0,39203628.0,103670414.0,224504129.0,11.252870097547,46.177508833256,3.4553,6084573903.68,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.97357992,21.00396301,-11.16248349,-12.81373844
2141,603529,爱玛科技,2025-02-06,5家机构卖出，成功率33.38%,39.02,-5.7716,944677.130000025,205360894.83,204416217.7,409777112.53,680475905.0,0.138825948584,60.219195054379,2.0658,32884758663.04,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.69195284,0.12813942,-0.51255766,3.02409021
2142,603559,*ST通脉,2025-02-25,普通席位买入，成功率41.22%,8.99,3.2147,-11300626.14,21509013.76,32809639.9,54318653.66,103240949.0,-10.945875884965,52.613477681225,0.714,3607480041.21,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,0.11123471,,,
2143,603559,*ST通脉,2025-01-08,普通席位卖出，成功率43.17%,8.62,-4.5404,-20064244.0,16279379.0,36343623.0,52623002.0,152631120.0,-13.145578699809,34.477242910882,1.836,3459007558.98,ST、*ST证券连续三个交易日内收盘价格跌幅偏离值累计达到12%的证券,-3.13225058,-8.00464037,-6.72853828,-15.19721578
2144,603559,*ST通脉,2025-01-02,普通席位买入，成功率23.01%,9.53,4.9559,101320.0,868537.0,767217.0,1635754.0,868537.0,11.665593981604,188.334406018396,0.0063,3824169609.87,ST、*ST证券连续三个交易日内收盘价格涨幅偏离值累计达到12%的证券,5.03672613,-0.20986359,-12.38195173,-16.89401889
2145,603583,捷昌驱动,2025-02-19,普通席位买入，成功率44.63%,40.45,10.0082,195295892.86,610976627.57,415680734.71,1026657362.28,4208209771.0,4.640830744842,24.396534824737,5.9432,15461889329.75,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,5.56242274,5.85908529,6.30407911,
2146,603583,捷昌驱动,2025-02-13,普通席位卖出，成功率38.99%,31.06,-8.2964,50420013.38,113688534.98,63268521.6,176957056.58,983121502.0,5.128563791701,17.999510357571,7.9843,11872590422.3,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.0643915,10.0772698,37.47585319,
2147,603585,苏利股份,2025-02-18,普通席位卖出，成功率35.15%,12.66,-10.0213,-35741950.0,16128972.0,51870922.0,67999894.0,136581850.0,-26.168887008047,49.78691824719,5.8699,2278842955.38,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-1.8957346,-0.15797788,-1.57977883,
2148,603596,伯特利,2025-02-06,1家机构买入，成功率36.28%,55.31,10.004,30786302.92,670537634.16,639751331.24,1310288965.4,2147645245.0,1.433491075478,61.010493630199,4.0652,33534304769.2,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,7.6658832,7.06924607,4.59229796,11.29994576
2149,603598,引力传媒,2025-01-27,西藏自治区资金买入，成功率32.53%,20.78,1.8627,-6985643.0,88035511.0,95021154.0,183056665.0,1256882160.0,-0.555791403706,14.564345873125,22.5425,5566191062.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.03176131,0.67372474,10.29836381,-3.75360924
2150,603598,引力传媒,2025-01-24,买一主买，成功率33.66%,20.4,4.1348,-66381769.74,93799133.24,160180902.98,253980036.22,1516423590.0,-4.377521569682,16.748620761037,28.2808,5464403160.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,1.8627451,-1.2254902,2.15686275,2.74509804
2151,603598,引力传媒,2025-01-16,普通席位买入，成功率42.94%,20.05,9.9835,-9089247.0,113315723.0,122404970.0,235720693.0,1232755787.0,-0.737311241679,19.121442826372,22.0959,5370651145.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.97506234,-0.94763092,-2.29426434,2.64339152
2152,603617,君禾股份,2025-01-09,西藏自治区资金卖出，成功率31.51%,7.4,-9.2025,-19452232.34,39934130.1,59386362.44,99320492.54,723676143.0,-2.687974797588,13.724439239943,25.1904,2812601893.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.10810811,-6.89189189,-2.16216216,9.32432432
2153,603617,君禾股份,2025-01-09,西藏自治区资金卖出，成功率31.94%,7.4,-9.2025,27259912.58,177281530.46,150021617.88,327303148.34,3103874004.0,0.878254482781,10.544988228201,25.1904,2812601893.8,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,-3.10810811,-6.89189189,-2.16216216,9.32432432
2154,603617,君禾股份,2025-01-08,普通席位卖出，成功率33.06%,8.15,-9.9448,2933480.94,72861486.5,69928005.56,142789492.06,979869733.0,0.299374584315,14.572293362183,30.6706,3097662896.55,有价格涨跌幅限制的日换手率达到20%的前五只证券,-9.20245399,-12.02453988,-10.18404908,-4.04907975
2155,603617,君禾股份,2025-01-08,普通席位卖出，成功率33.06%,8.15,-9.9448,2933480.94,72861486.5,69928005.56,142789492.06,979869733.0,0.299374584315,14.572293362183,30.6706,3097662896.55,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-9.20245399,-12.02453988,-10.18404908,-4.04907975
2156,603617,君禾股份,2025-01-08,普通席位卖出，成功率33.06%,8.15,-9.9448,2933480.94,72861486.5,69928005.56,142789492.06,979869733.0,0.299374584315,14.572293362183,30.6706,3097662896.55,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-9.20245399,-12.02453988,-10.18404908,-4.04907975
2157,603617,君禾股份,2025-01-07,普通席位卖出，成功率31.63%,9.05,-7.2746,-15147580.65,93743866.93,108891447.58,202635314.51,1400328128.0,-1.081716516802,14.470559468045,38.334,3439736099.85,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-9.94475138,-18.2320442,-19.55801105,-12.26519337
2158,603617,君禾股份,2025-01-07,普通席位卖出，成功率31.63%,9.05,-7.2746,-15147580.65,93743866.93,108891447.58,202635314.51,1400328128.0,-1.081716516802,14.470559468045,38.334,3439736099.85,有价格涨跌幅限制的日换手率达到20%的前五只证券,-9.94475138,-18.2320442,-19.55801105,-12.26519337
2159,603617,君禾股份,2025-01-06,普通席位买入，成功率42.64%,9.76,10.0338,-6656938.0,106588054.0,113244992.0,219833046.0,1569429918.0,-0.424162807377,14.007190985638,15.7743,3709593849.12,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-7.27459016,-16.49590164,-29.4057377,-15.16393443
2160,603617,君禾股份,2025-01-03,普通席位买入，成功率36.61%,8.87,10.0496,-30916378.0,72079418.0,102995796.0,175075214.0,984576284.0,-3.140069337685,17.781782564245,29.5649,3371321459.19,有价格涨跌幅限制的日换手率达到20%的前五只证券,10.03382187,2.02931229,-19.16572717,-15.10710259
2161,603617,君禾股份,2025-01-03,普通席位买入，成功率36.61%,8.87,10.0496,-30916378.0,72079418.0,102995796.0,175075214.0,984576284.0,-3.140069337685,17.781782564245,29.5649,3371321459.19,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.03382187,2.02931229,-19.16572717,-15.10710259
2162,603617,君禾股份,2025-01-02,普通席位买入，成功率46.93%,8.06,9.9591,-19791700.11,83466991.27,103258691.38,186725682.65,886920991.0,-2.231506561558,21.053248772415,21.6515,3063455576.22,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.04962779,21.09181141,-8.18858561,-10.17369727
2163,603618,杭电股份,2025-02-07,普通席位买入，成功率47.48%,6.35,10.052,14773744.25,24488449.25,9714705.0,34203154.25,94541783.0,15.626682490217,36.177818065902,2.254,4390235161.6,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,1.88976378,-0.62992126,-3.62204724,7.87401575
2164,603626,科森科技,2025-02-26,普通席位买入，成功率43.83%,10.52,10.0418,671256.400000006,116694950.4,116023694.0,232718644.4,1030447400.0,0.065142228512,22.584233256351,7.8212,5837334338.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
2165,603629,利通电子,2025-02-25,1家机构卖出，成功率26.38%,26.38,-8.1156,-32738141.24,40714063.0,73452204.24,114166267.24,753469308.0,-4.344986702498,15.152079325307,11.035,6721624000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2.88097043,,,
2166,603633,徕木股份,2025-01-07,买一主买，成功率53.61%,7.77,10.0567,17383122.3,29684562.3,12301440.0,41986002.3,91748289.0,18.946535667821,45.762163804493,2.8096,3316320055.86,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,0.12870013,0.51480051,1.28700129,5.92020592
2167,603636,南威软件,2025-02-17,卖一主卖，成功率30.02%,16.88,-7.6081,-10707810.99,165769259.85,176477070.84,342246330.69,3371111343.0,-0.317634450498,10.152329480326,31.1666,9796485628.24,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.25118483,0.82938389,-7.58293839,
2168,603636,南威软件,2025-02-17,卖一主卖，成功率30.02%,16.88,-7.6081,-10707810.99,165769259.85,176477070.84,342246330.69,3371111343.0,-0.317634450498,10.152329480326,31.1666,9796485628.24,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.25118483,0.82938389,-7.58293839,
2169,603636,南威软件,2025-02-14,普通席位买入，成功率43.84%,18.27,9.994,-12906020.8,174593268.16,187499288.96,362092557.12,2762630491.0,-0.467164206073,13.106803761835,13.9134,10603186755.21,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-7.60810071,-5.52818829,-8.757526,
2170,603636,南威软件,2025-02-11,普通席位买入，成功率35.83%,14.81,0.8169,6277065.67,101355393.77,95078328.1,196433721.87,1863300079.0,0.336878946164,10.542248351936,21.5857,8595139345.63,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,1.95813639,12.15395003,16.54287643,4.25388251
2171,603636,南威软件,2025-02-07,普通席位买入，成功率30.54%,14.39,2.7857,906945.620000005,129272114.86,128365169.24,257637284.1,1989836746.0,0.045578895948,12.947659380495,24.3282,8351387925.97,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.0847811,2.91869354,26.96316887,15.84433634
2172,603636,南威软件,2025-02-06,普通席位买入，成功率32.16%,14.0,2.0408,-49069647.33,113966563.29,163036210.62,277002773.91,2145551971.0,-2.287040723937,12.910559970304,26.7125,8125047322.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.78571429,4.92857143,18.64285714,16.71428571
2173,603636,南威软件,2025-02-06,普通席位买入，成功率32.16%,14.0,2.0408,-49069647.33,113966563.29,163036210.62,277002773.91,2145551971.0,-2.287040723937,12.910559970304,26.7125,8125047322.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.78571429,4.92857143,18.64285714,16.71428571
2174,603636,南威软件,2025-02-05,普通席位买入，成功率36.82%,13.72,10.0241,10696812.81,151887938.61,141191125.8,293079064.41,1417938059.0,0.754392107758,20.669384149029,1.4067,7962546375.56,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.04081633,4.88338192,10.05830904,24.05247813
2175,603666,亿嘉和,2025-02-13,1家机构买入，成功率41.98%,35.8,3.1998,199644510.29,437676924.71,238032414.42,675709339.13,2710604492.0,7.365313194132,24.928363437907,21.3881,7392371212.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-0.39106145,0.16759777,0.53072626,
2176,603667,五洲新春,2025-02-26,1家机构买入，成功率45.58%,53.2,10.0083,-179509272.77,765828547.34,945337820.11,1711166367.45,10688662036.0,-1.679436323886,16.009172726078,16.8106,19481987364.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,,,,
2177,603667,五洲新春,2025-02-05,卖一主卖，成功率36.83%,42.06,-3.2214,-124630021.46,443659979.1,568290000.56,1011949979.66,3847414404.0,-3.239318887262,26.302079095195,24.4544,15402488506.2,有价格涨跌幅限制的日换手率达到20%的前五只证券,4.96909177,10.55634807,6.72848312,3.06704708
2178,603667,五洲新春,2025-01-27,普通席位卖出，成功率36.09%,43.46,-10.0021,-133648736.36,246182602.49,379831338.85,626013941.34,3116683687.0,-4.288171331517,20.085899122557,19.1465,15915172384.2,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.22135297,1.58766682,-1.05844455,-6.09756098
2179,603667,五洲新春,2025-01-21,普通席位买入，成功率50.26%,45.9,6.4965,-250356441.62,301988924.92,552345366.54,854334291.46,4808293367.0,-5.206763034432,17.767931909551,30.2653,16808707143.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-4.44444444,-4.35729847,-8.36601307,-2.20043573
2180,603667,五洲新春,2025-01-20,普通席位买入，成功率38.74%,43.1,2.5946,141932408.78,431230729.58,289298320.8,720529050.38,4208358716.0,3.372630955635,17.121379117245,27.0939,15783339387.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,6.49651972,1.76334107,0.83526682,-0.23201856
2181,603667,五洲新春,2025-01-17,普通席位买入，成功率41.95%,42.01,4.2432,1552167.07999998,352398513.34,350846346.26,703244859.6,4379963904.0,0.035437896613,16.055951030961,28.4746,15384178367.7,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.59462033,9.25970007,14.94882171,5.02261366
2182,603667,五洲新春,2025-01-16,买一主买，成功率53.14%,40.3,6.0805,418681936.81,904511927.77,485829990.96,1390341918.73,5517281700.0,7.588554646575,25.199763113962,36.888,14757971631.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,4.24317618,6.94789082,8.93300248,15.38461538
2183,603667,五洲新春,2025-01-15,上海资金买入，成功率49.53%,37.99,9.9884,-288536660.69,529011857.31,817548518.0,1346560375.31,6724788736.0,-4.290642754996,20.023831649929,3.8779,13912043232.3,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.08054751,10.58173203,15.45143459,16.21479337
2184,603667,五洲新春,2025-01-13,普通席位买入，成功率45.19%,31.4,0.9646,-33625680.64,379008974.77,412634655.41,791643630.18,4013251060.0,-0.837866361642,19.725744000177,33.3065,11498766978.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,10.0,20.98726115,37.2611465,38.40764331
2185,603667,五洲新春,2025-01-10,买一主买，成功率46.65%,31.1,10.0106,235342862.06,404640523.43,169297661.37,573938184.8,2495798295.0,9.429562578494,22.996176652168,9.077,11388906147.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.96463023,11.06109325,35.08038585,55.2733119
2186,603669,灵康药业,2025-01-13,1家机构买入，成功率43.31%,5.25,10.0629,-619377.4,13448451.0,14067828.4,27516279.4,79439158.0,-0.779687770608,34.638181084447,2.2241,3786531026.25,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.0952381,5.9047619,6.85714286,3.61904762
2187,603682,锦和商管,2025-02-17,普通席位买入，成功率40.33%,6.62,7.4675,16982700.2,80000985.96,63018285.76,143019271.72,1023016498.0,1.660061224154,13.980153008246,14.6603,3127950000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.96978852,-8.91238671,-10.57401813,
2188,603682,锦和商管,2025-01-17,普通席位卖出，成功率36.31%,6.71,-10.0536,-4079793.0,14865983.0,18945776.0,33811759.0,305333780.0,-1.336174792059,11.073703996983,9.3675,3170475000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.59612519,-6.70640835,-16.98956781,-18.18181818
2189,603682,锦和商管,2025-01-13,普通席位买入，成功率36.51%,7.58,7.2136,5031260.33,89111093.0,84079832.67,173190925.67,1195206764.0,0.42095313393,14.490457290451,11.8059,3581550000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.6939314,-3.6939314,-10.94986807,-30.34300792
2190,603682,锦和商管,2025-01-09,普通席位买入，成功率40.77%,7.03,10.0156,21266526.0,41777066.0,20510540.0,62287606.0,313152209.0,6.791114796192,19.890521034134,10.1877,3321675000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.56899004,7.82361309,6.11664296,-18.77667141
2191,603682,锦和商管,2025-01-07,普通席位卖出，成功率33.08%,6.1,-8.5457,-6084417.90000001,84605355.0,90689772.9,175295127.9,1212332139.0,-0.501877142762,14.459331915806,12.1317,2882250000.0,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,4.75409836,15.24590164,28.85245902,2.62295082
2192,603682,锦和商管,2025-01-02,普通席位买入，成功率45.39%,8.23,10.0267,40563321.64,77297856.0,36734534.36,114032390.36,507853491.0,7.98720937413,22.453796691534,3.9721,3888675000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-9.963548,-18.95504253,-14.58080194,-9.35601458
2193,603682,锦和商管,2025-01-02,普通席位买入，成功率36.95%,8.23,10.0267,2687872.0,30254679.0,27566807.0,57821486.0,151322056.0,1.776259238772,38.210877864361,3.9721,3888675000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,-9.963548,-18.95504253,-14.58080194,-9.35601458
2194,603683,晶华新材,2025-01-09,浙江资金买入，成功率44.79%,10.6,9.9585,53738455.0,91434886.0,37696431.0,129131317.0,318123841.0,16.892306729064,40.591524544053,4.888,2743187663.4,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-8.86792453,-4.90566038,-5.56603774,-7.16981132
2195,603683,晶华新材,2025-01-08,普通席位买入，成功率46.31%,9.64,10.0457,27765611.68,57193149.0,29427537.32,86620686.32,184037636.0,15.086920416648,47.066832742842,7.471,2494748025.96,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.95850622,0.20746888,4.04564315,4.04564315
2196,603687,大胜达,2025-01-27,普通席位卖出，成功率39.20%,7.1,-10.0127,-982640.0,20239970.0,21222610.0,41462580.0,87842620.0,-1.118636944117,47.200982848645,2.2639,3880167416.3,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-8.73239437,-7.74647887,-1.97183099,-2.67605634
2197,603716,塞力医疗,2025-02-19,普通席位卖出，成功率28.40%,10.72,-3.0741,-6498165.43,45320449.0,51818614.43,97139063.43,653807660.0,-0.993895579321,14.85743734327,32.9329,2047394082.88,有价格涨跌幅限制的日换手率达到20%的前五只证券,3.35820896,0.46641791,-8.30223881,
2198,603716,塞力医疗,2025-02-18,西藏自治区资金买入，成功率33.46%,11.06,3.6551,-51222270.36,62844928.14,114067198.5,176912126.64,962868327.0,-5.319758571724,18.373449585906,44.3087,2112330089.24,有价格涨跌幅限制的日换手率达到20%的前五只证券,-3.07414105,0.18083183,-8.04701627,
2199,603716,塞力医疗,2025-02-17,买一主买，成功率58.75%,10.67,10.0,53793855.01,65258404.01,11464549.0,76722953.01,208676277.0,25.77861546284,36.766495029044,1.833,2037844670.18,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,3.65510778,0.46860356,-3.56138707,
2200,603716,塞力医疗,2025-02-11,普通席位卖出，成功率31.19%,9.13,-3.2839,7332084.06,48860539.36,41528455.3,90388994.66,597315923.0,1.227505207491,15.132527223789,32.0301,1743722759.02,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.84775465,-3.39539978,21.13910186,11.39101862
2201,603716,塞力医疗,2025-02-11,普通席位卖出，成功率31.19%,9.13,-3.2839,7332084.06,48860539.36,41528455.3,90388994.66,597315923.0,1.227505207491,15.132527223789,32.0301,1743722759.02,有价格涨跌幅限制的日换手率达到20%的前五只证券,2.84775465,-3.39539978,21.13910186,11.39101862
2202,603716,塞力医疗,2025-02-10,1家机构买入，成功率37.27%,9.44,10.0233,-4014142.41,93026363.97,97040506.38,190066870.35,811533663.0,-0.494636586628,23.420700707273,23.2469,1802929117.76,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.28389831,-0.52966102,13.02966102,9.00423729
2203,603717,天域生物,2025-01-23,卖一主卖，成功率40.22%,7.62,-10.0354,-28945061.95,31615041.0,60560102.95,92175143.95,242555460.0,-11.933378844574,38.001677616327,10.3685,2210914348.8,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2.88713911,2.23097113,7.34908136,1.18110236
2204,603719,良品铺子,2025-01-13,卖一主卖，成功率40.09%,15.2,-0.7185,-544342.140000001,44673308.0,45217650.14,89890958.14,497018644.0,-0.109521473001,18.086033436605,8.4284,6095200000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,5.52631579,7.23684211,1.25,-1.05263158
2205,603721,中广天择,2025-02-25,1家机构卖出，成功率39.14%,30.3,-9.6332,-10840895.0,26795968.0,37636863.0,64432831.0,634195000.0,-1.709394586838,10.159782243632,15.7954,3939000000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-0.56105611,,,
2206,603728,鸣志电器,2025-02-21,2家机构买入，成功率44.05%,90.74,10.0012,354665488.62,1047213108.23,692547619.61,1739760727.84,5781655367.0,6.134324274054,30.091048625452,6.1991,38009398050.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-6.67842186,-4.89310117,,
2207,603728,鸣志电器,2025-02-06,1家机构买入，成功率40.67%,75.41,10.0073,137459043.42,340638658.0,203179614.58,543818272.58,1365533095.0,10.066328229123,39.824613154469,2.0107,31587929325.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.2302082,0.25195597,-3.65999204,9.38867524
