序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
1266,605118,力鼎光电,2025-01-13,卖一主卖，成功率46.28%,17.24,-10.0209,-7285849.0,19959355.0,27245204.0,47204559.0,227756817.0,-3.198959792277,20.725859986004,3.2076,7018679840.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,2.14617169,-1.50812065,-1.97215777,6.3225058
1267,605118,力鼎光电,2025-01-10,普通席位卖出，成功率39.05%,19.16,-10.0047,-48943637.41,50612178.0,99555815.41,150167993.41,527126046.0,-9.284996972052,28.488061735807,6.4054,7800342560.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-10.02087683,-8.08977035,-14.19624217,-2.24425887
1268,605118,力鼎光电,2025-01-09,普通席位买入，成功率32.89%,21.29,10.0258,26375357.0,43405043.0,17029686.0,60434729.0,140875837.0,18.722413695402,42.899286554017,0.3981,8667499640.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-10.00469704,-19.0230155,-19.53969,-12.68201033
1269,605162,新中港,2025-01-27,卖一主卖，成功率33.15%,6.77,-4.6479,-34164677.34,32464530.26,66629207.6,99093737.86,616608912.0,-5.540736871477,16.070759914673,3.3087,2711466781.6,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.29542097,1.03397341,3.69276219,4.28360414
1270,605162,新中港,2025-01-24,西藏自治区资金卖出，成功率48.82%,7.1,-10.0127,-6232273.48,9428122.12,15660395.6,25088517.72,178571152.0,-3.490078554234,14.049591683208,6.164,2843635768.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-4.64788732,-4.36619718,-1.69014085,0.28169014
1271,605162,新中港,2025-01-23,卖一主卖，成功率35.90%,7.89,-6.9575,-34631843.74,24463742.26,59095586.0,83559328.26,346340789.0,-9.999354635645,24.126331900226,10.6719,3160040311.2,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-10.01267427,-14.19518378,-12.4207858,-12.04055767
1272,605178,时空科技,2025-01-10,普通席位买入，成功率29.27%,16.86,9.9804,14396941.48,34981630.8,20584689.32,55566320.12,182743428.0,7.878226668704,30.406740602458,5.631,1673381976.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-2.4911032,-0.53380783,-0.59311981,-2.72835113
1273,605179,一鸣食品,2025-01-21,普通席位买入，成功率39.60%,23.55,6.0333,-3996012.95,54782730.05,58778743.0,113561473.05,846171415.0,-0.472246270574,13.420622705625,9.4343,9443550000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-7.72823779,-6.7940552,-22.46284501,-15.66878981
1274,605179,一鸣食品,2025-01-17,普通席位买入，成功率44.11%,23.83,10.0185,-5442164.0,93215172.0,98657336.0,191872508.0,1549997296.0,-0.351107967352,12.37889307905,10.6915,9555830000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-6.79815359,-1.17498951,-13.47041544,-17.91859001
1275,605199,葫芦娃,2025-01-07,西藏自治区资金买入，成功率35.00%,19.56,1.6632,15088924.43,58269274.95,43180350.52,101449625.47,846241543.0,1.783051724985,11.98825870807,11.423,7826127189.12,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,2.24948875,-3.01635992,-12.93456033,-7.77096115
1276,605199,葫芦娃,2025-01-06,西藏自治区资金买入，成功率34.83%,19.24,10.0057,10171891.3,89016661.3,78844770.0,167861431.3,1257295543.0,0.809029456649,13.350992313189,9.6624,7698092388.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.66320166,3.95010395,-15.28066528,-4.41787942
1277,605208,永茂泰,2025-01-08,普通席位卖出，成功率40.03%,8.28,-10.0,7618209.72,49349208.4,41730998.68,91080207.08,510572067.0,1.492092931124,17.838854290476,18.4831,2731903200.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-5.31400966,-11.23188406,-12.31884058,-8.21256039
1278,605208,永茂泰,2025-01-06,普通席位买入，成功率50.43%,8.94,9.9631,24593377.33,77030170.74,52436793.41,129466964.15,363181722.0,6.771645113242,35.64798455083,6.1795,2949663600.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,2.9082774,-7.38255034,-19.57494407,-17.33780761
1279,605208,永茂泰,2025-01-03,买一主买，成功率46.88%,8.13,10.0135,20988975.41,68365392.26,47376416.85,115741809.11,186448713.0,11.257238021268,62.077022280116,7.0778,2682412200.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.96309963,13.16113161,-9.59409594,-10.94710947
1280,605277,新亚电子,2025-01-23,买一主买，成功率52.87%,18.13,10.0121,92279157.96,109155222.0,16876064.04,126031286.04,284952562.0,32.384042211209,44.228865729588,1.1364,5692500349.97,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.98345284,-0.99282956,-12.02426917,-10.31439603
1281,605277,新亚电子,2025-01-23,普通席位买入，成功率48.11%,18.13,10.0121,45556864.57,51532657.61,5975793.04,57508450.65,64688184.0,70.425326161575,88.901012664075,1.1364,5692500349.97,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.98345284,-0.99282956,-12.02426917,-10.31439603
1282,605378,野马电池,2025-01-13,普通席位卖出，成功率36.45%,19.0,-9.9953,15937638.9,35967283.2,20029644.3,55996927.5,243767011.0,6.538062240095,22.971495310331,6.7911,3546844000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,6.52631579,3.31578947,7.10526316,5.84210526
1283,605378,野马电池,2025-01-06,普通席位买入，成功率40.75%,24.26,10.0227,-22564377.47,110071694.61,132636072.08,242707766.69,1294885675.0,-1.742576808567,18.743567202564,10.8027,4528759760.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-1.48392415,-6.59521847,-21.68178071,-16.11706513
1284,605389,长龄液压,2025-01-22,普通席位买入，成功率39.77%,25.47,10.0216,4622363.4,25218163.0,20595799.6,45813962.6,106442506.0,4.342591671038,43.041040954072,3.1352,3470714377.2,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,3.02316451,0.19630938,-0.62819003,3.61209266
1285,605389,长龄液压,2025-01-16,普通席位卖出，成功率43.35%,23.2,-7.5697,-13589468.6,13865872.0,27455340.6,41321212.6,150371451.0,-9.037266389083,27.479426663243,4.6639,3161388832.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-3.31896552,2.15517241,13.10344828,9.82758621
1286,605389,长龄液压,2025-01-15,卖一主卖，成功率37.46%,25.1,-10.0036,-24889986.1,21441140.8,46331126.9,67772267.7,182197772.0,-13.660971715944,37.197089160893,5.2956,3420295676.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-7.56972112,-10.6374502,1.47410359,0.83665339
1287,605398,新炬网络,2025-01-27,买一主买，成功率32.38%,27.92,10.0079,34938790.56,51531197.76,16592407.2,68123604.96,100117134.0,34.897913238307,68.043902415345,0.8285,4543041301.68,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.99283668,20.98853868,61.06733524,41.69054441
1288,605398,新炬网络,2025-01-27,普通席位买入，成功率36.99%,27.92,10.0079,22790621.36,32828419.76,10037798.4,42866218.16,37639036.0,60.550491675717,113.887662160104,0.8285,4543041301.68,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.99283668,20.98853868,61.06733524,41.69054441
1289,605398,新炬网络,2025-01-23,普通席位买入，成功率39.41%,23.07,10.0143,74786995.32,140205330.35,65418335.03,205623665.38,640040086.0,11.684736152604,32.126685480759,11.483,3753866863.53,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0130039,21.02297356,61.07498916,105.5916775
1290,605398,新炬网络,2025-01-23,普通席位买入，成功率33.73%,23.07,10.0143,60794336.58,114210809.01,53416472.43,167627281.44,426498096.0,14.254304333401,39.303172279578,11.483,3753866863.53,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0130039,21.02297356,61.07498916,105.5916775
1291,605398,新炬网络,2025-01-22,普通席位买入，成功率42.35%,20.97,10.021,33578063.34,55656324.34,22078261.0,77734585.34,213541990.0,15.724337560027,36.402482406388,6.5327,3412162467.63,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.01430615,21.03004292,61.08726753,151.31139723
1292,605488,福莱新材,2025-01-23,1家机构买入，成功率45.80%,34.0,6.383,11422236.07,109202171.58,97779935.51,206982107.09,812680901.0,1.40550073909,25.469050255187,12.6625,6507223450.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-2.08823529,-1.64705882,2.02941176,17.64705882
1293,605488,福莱新材,2025-01-21,3家机构买入，成功率43.31%,29.05,9.9962,35927629.28,117334585.02,81406955.74,198741540.76,674040414.0,5.330189189516,29.485107514636,6.8722,5559848271.25,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.0172117,17.03958692,21.61790017,43.13253012
1294,605488,福莱新材,2025-01-10,1家机构买入，成功率21.66%,23.45,9.9906,-4563570.17,67814450.31,72378020.48,140192470.79,581981798.0,-0.784143109919,24.088806775706,6.4823,4487784646.8,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.04264392,5.03198294,2.3880597,41.96162047
1295,605499,东鹏饮料,2025-01-14,1家机构卖出，成功率40.87%,245.87,-7.9173,-514573450.86,432415606.3,946989057.16,1379404663.46,1650805993.0,-31.171043298969,83.559465455612,1.2547,127855596310.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-4.00211494,-4.70573881,1.63907756,-5.844552
1296,605580,恒盛能源,2025-01-06,普通席位买入，成功率39.56%,12.4,4.8183,-11221339.68,24467264.0,35688603.68,60155867.68,290915847.0,-3.857245934079,20.67809928553,8.6248,3472000000.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-1.29032258,-0.72580645,-5.64516129,-5.48387097
1297,605580,恒盛能源,2025-01-03,普通席位买入，成功率39.82%,11.83,6.0036,6082521.0,63730394.0,57647873.0,121378267.0,556861563.0,1.092286019389,21.796847738259,7.0714,3312400000.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.81825866,3.465765,2.11327134,-3.12764159
1298,605598,上海港湾,2025-01-06,1家机构买入，成功率41.12%,23.7,0.5089,-8238299.4,23040551.6,31278851.0,54319402.6,260236371.0,-3.165698694745,20.873101784839,4.6047,5759499131.7,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,10.0,7.38396624,-9.95780591,-4.7257384
1299,688017,绿的谐波,2025-01-14,1家机构买入，成功率41.02%,149.0,14.9514,445680400.0,1191220300.0,745539900.0,1936760200.0,6220425300.0,7.164789841621,31.135494867208,9.7801,25145816332.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.02013423,-4.14765101,-1.27516779,9.47651007
1300,688022,瀚川智能,2025-01-06,普通席位买入，成功率41.90%,12.3,20.0,18967400.0,32640200.0,13672800.0,46313000.0,110589200.0,17.151222723376,41.878411273434,5.417,2163303385.2,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.54471545,-2.5203252,-10.08130081,-4.22764228
1301,688031,星环科技,2025-01-24,2家机构买入，成功率38.91%,48.1,17.3171,65922.5400000066,82077099.75,82011177.21,164088276.96,444978700.0,0.014814763044,36.875535157076,10.3741,4505945277.6,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-3.11850312,3.8045738,16.42411642,43.24324324
1302,688035,德邦科技,2025-01-08,普通席位买入，成功率42.84%,40.93,19.9941,27023600.0,75937500.0,48913900.0,124851400.0,487851500.0,5.539308580582,25.592091035899,14.157,3635305268.46,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-0.90398241,-9.57732714,-5.71707794,-6.71878817
1303,688048,长光华芯,2025-01-13,1家机构买入，成功率36.86%,43.08,20.0,64623900.0,134550100.0,69926200.0,204476300.0,606950000.0,10.647318560013,33.68915067139,14.6059,4291863869.04,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.08913649,-0.30176416,0.30176416,0.69637883
1304,688052,纳芯微,2025-01-17,3家机构买入，成功率40.98%,146.6,15.0436,179291200.0,323339200.0,144048000.0,467387200.0,764597600.0,23.449092699219,61.128520413875,5.9164,13683725069.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-5.49795362,-4.2633015,-5.65484311,4.57708049
1305,688138,清溢光电,2025-01-17,普通席位买入，成功率70.77%,28.87,19.9917,25971300.0,87626800.0,61655500.0,149282300.0,581210400.0,4.468485078725,25.684726219627,7.9431,7702516000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-7.6550052,-2.00900589,-5.71527537,-5.8538275
1306,688141,杰华特,2025-01-07,1家机构买入，成功率45.66%,32.41,15.75,67593500.0,253060700.0,185467200.0,438527900.0,930278200.0,7.265944746421,47.139436353555,11.618,8554496860.56,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.88213514,-3.30145017,-3.64085159,2.74606603
1307,688143,长盈通,2025-01-24,1家机构买入，成功率37.47%,31.44,20.0,15139186.39,142783791.77,127644605.38,270428397.15,625941500.0,2.418626403586,43.203461849071,22.4284,2971789789.44,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-13.19974555,-20.29262087,-12.27735369,-4.10305344
1308,688143,长盈通,2025-01-24,普通席位买入，成功率36.72%,31.44,20.0,-55133365.32,162993012.04,218126377.36,381119389.4,1002631400.0,-5.498866813866,38.011914388478,22.4284,2971789789.44,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-13.19974555,-20.29262087,-12.27735369,-4.10305344
1309,688159,有方科技,2025-01-21,普通席位买入，成功率41.47%,34.42,15.3099,52147196.03,80280034.42,28132838.39,108412872.81,347010600.0,15.027551328403,31.241948462093,11.5737,3155608217.9,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.59790819,-1.2202208,-2.90528762,16.58919233
1310,688165,埃夫特,2025-01-14,买一主买，成功率41.52%,36.38,19.9868,57376400.0,210572600.0,153196200.0,363768800.0,2214344000.0,2.591124052993,16.42783596406,12.5577,18982356400.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,3.73831776,-2.14403518,4.53545904,-7.2842221
1311,688165,埃夫特,2025-01-08,买一主买，成功率30.58%,32.58,15.3683,8778800.0,126262200.0,117483400.0,243745600.0,1898996600.0,0.46228624106,12.835494281559,11.9501,16999592400.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-0.09208103,1.16635973,15.83793738,3.43769184
1312,688205,德科立,2025-01-22,1家机构买入，成功率44.80%,108.13,15.7461,-45950795.76,200462082.59,246412878.35,446874960.94,943709100.0,-4.869169509969,47.353041412868,12.6355,7337138767.09,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-3.55128087,1.7293998,-6.70489226,-1.72015167
1313,688220,翱捷科技,2025-01-21,3家机构买入，成功率41.40%,64.75,19.9963,95761421.55,418746597.64,322985176.09,741731773.73,1304355800.0,7.34166410346,56.865755013318,5.9192,23336428230.5,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.46718147,-0.8957529,13.54440154,27.27413127
1314,688228,开普云,2025-01-24,普通席位买入，成功率45.21%,50.57,20.0047,15050518.42,48806350.74,33755832.32,82562183.06,302428000.0,4.976562494214,27.299781455421,9.4931,3414397396.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-2.64979237,16.82815899,33.5772197,26.51769824
1315,688229,博睿数据,2025-01-24,普通席位买入，成功率35.62%,45.0,18.1723,14966422.54,25512744.19,10546321.65,36059065.84,108731100.0,13.764619818985,33.163525283934,5.7903,1998000000.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-12.88888889,-7.82222222,19.28888889,57.77777778
1316,688255,凯尔达,2025-01-21,普通席位买入，成功率56.70%,42.0,14.7541,-51563826.86,236472427.19,288036254.05,524508681.24,1656310400.0,-3.113174128473,31.66729383816,24.5417,2944307226.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,0.47619048,-0.69047619,-4.83333333,12.80952381
1317,688255,凯尔达,2025-01-14,买一主买，成功率42.87%,33.21,16.6491,-9481800.0,64049100.0,73530900.0,137580000.0,421146100.0,-2.251427711191,32.667998112769,19.3933,2328105785.13,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.09033424,-4.87804878,26.46793135,20.35531466
1318,688288,鸿泉物联,2025-01-16,买一主买，成功率42.57%,21.24,20.0,-5188800.0,51414200.0,56603000.0,108017200.0,272726100.0,-1.902568181043,39.606476974518,13.2412,2137676860.8,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.69491525,1.64783427,-9.03954802,-4.0960452
1319,688288,鸿泉物联,2025-01-16,买一主买，成功率47.18%,21.24,20.0,-5631700.0,60341000.0,65972700.0,126313700.0,454606000.0,-1.238808990642,27.785312996309,13.2412,2137676860.8,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,1.69491525,1.64783427,-9.03954802,-4.0960452
1320,688313,仕佳光子,2025-01-27,2家机构卖出，成功率53.27%,19.38,-16.681,-120771728.01,156781488.97,277553216.98,434334705.95,1121201100.0,-10.771638380483,38.738341047828,12.024,8891589116.64,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,-14.75748194,-8.66873065,-1.96078431,0.15479876
1321,688313,仕佳光子,2025-01-07,1家机构买入，成功率47.48%,17.61,17.4,42316300.0,131928700.0,89612400.0,221541100.0,858517300.0,4.928997936326,25.805082786334,11.245,8079508996.08,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.05678592,-3.80465645,-0.39750142,10.67575241
1322,688426,康为世纪,2025-01-15,卖一主卖，成功率43.12%,25.72,-18.7362,3238400.0,82113700.0,78875300.0,160989000.0,232623300.0,1.392121941353,69.205879204706,21.0108,977188499.04,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,6.5318818,1.8273717,-11.74183515,-6.80404355
1323,688502,茂莱光学,2025-01-13,3家机构买入，成功率42.43%,262.85,15.2295,91399000.0,200816900.0,109417900.0,310234800.0,771082000.0,11.853343742948,40.233697583396,19.4042,4265076909.45,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.98211908,-0.33098726,-4.38653224,-10.2225604
1324,688583,思看科技,2025-01-23,买一主买，成功率30.37%,95.28,4.9917,36232055.45,93994446.7,57762391.25,151756837.95,463465400.0,7.817639774188,32.743941176623,38.261,1217711462.16,有价格涨跌幅限制的日换手率达到30%的前五只证券,0.54575987,-5.02728799,12.82535684,10.81024349
1325,688583,思看科技,2025-01-22,浙江资金卖出，成功率33.58%,90.75,-4.2722,-3949393.04000001,68785835.47,72735228.51,141521063.98,359945500.0,-1.097219729098,39.317358872385,30.2553,1159816490.25,有价格涨跌幅限制的日换手率达到30%的前五只证券,4.99173554,5.56473829,17.03581267,16.80440771
1326,688590,新致软件,2025-01-27,2家机构买入，成功率37.41%,18.51,2.5485,140852435.37,285728703.29,144876267.92,430604971.21,1455781700.0,9.675381643415,29.578952064722,11.7445,4909171186.44,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,9.77849811,11.99351702,13.77633712,25.82387898
1327,688590,新致软件,2025-01-24,3家机构买入，成功率38.66%,18.05,20.0133,83964367.04,134449594.85,50485227.81,184934822.66,545858700.0,15.38206994594,33.879614387386,12.2302,4787171254.2,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,2.54847645,12.57617729,15.1800554,38.22714681
1328,688660,电气风电,2025-01-03,买一主买，成功率40.13%,9.5,17.1393,127310300.0,321436900.0,194126600.0,515563500.0,2930843400.0,4.343811068172,17.590960335854,10.9242,12666667300.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-5.78947368,-3.36842105,-5.47368421,-6.73684211
1329,688660,电气风电,2025-01-03,普通席位买入，成功率40.38%,9.5,17.1393,92380300.0,195452800.0,103072500.0,298525300.0,1324773800.0,6.973288571981,22.534058267155,10.9242,12666667300.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-5.78947368,-3.36842105,-5.47368421,-6.73684211
1330,688686,奥普特,2025-01-14,2家机构买入，成功率42.07%,79.0,15.5478,84343400.0,143439000.0,59095600.0,202534600.0,310402800.0,27.172242002972,65.248960383089,3.3691,9656600945.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.08860759,-1.26582278,5.16455696,3.21518987
1331,688800,瑞可达,2025-01-20,2家机构买入，成功率39.31%,72.98,15.0923,55052156.82,205390363.46,150338206.64,355728570.1,1306068300.0,4.215105505585,27.236597818047,11.6286,11561482331.54,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,0.43847629,1.39764319,-7.35818032,-3.53521513
1332,830896,旺成科技,2025-01-14,主力做T，成功率28.04%,19.55,28.1127,6430715.91,21098698.78,14667982.87,35766681.65,170955600.0,3.761629282691,20.921620379795,21.6,868055385.5,当日收盘价涨幅达到20%的前5只股票,-8.3887468,-7.62148338,-9.87212276,-15.95907928
1333,831175,派诺科技,2025-01-07,西藏自治区资金买入，成功率25.60%,21.01,3.7531,-9923983.06,19541283.83,29465266.89,49006550.72,209890500.0,-4.728171622822,23.348627365221,20.6901,1049355564.29,当日换手率达到20%的前5只股票,-3.99809614,-8.61494526,-17.42027606,-21.94193241
1334,831689,克莱特,2025-01-24,1家机构卖出，成功率39.20%,24.0,-13.2321,-9119664.52,26522117.97,35641782.49,62163900.46,262276000.0,-3.477125059098,23.701711349876,28.9214,890180784.0,当日换手率达到20%的前5只股票,-12.54166667,-11.75,2.20833333,5.75
1335,831689,克莱特,2025-01-23,普通席位买入，成功率25.22%,27.66,25.0452,-16989058.81,40400101.28,57389160.09,97789261.37,370518800.0,-4.585208310617,26.392523502181,36.6826,1025933353.56,当日收盘价涨幅达到20%的前5只股票,-13.23210412,-24.1142444,-18.65509761,-16.88358641
1336,831689,克莱特,2025-01-23,普通席位买入，成功率25.22%,27.66,25.0452,-16989058.81,40400101.28,57389160.09,97789261.37,370518800.0,-4.585208310617,26.392523502181,36.6826,1025933353.56,当日换手率达到20%的前5只股票,-13.23210412,-24.1142444,-18.65509761,-16.88358641
1337,831689,克莱特,2025-01-23,主力做T，成功率30.11%,27.66,25.0452,-20489259.64,43751495.15,64240754.79,107992249.94,529002100.0,-3.873190605482,20.414332937431,36.6826,1025933353.56,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),-13.23210412,-24.1142444,-18.65509761,-16.88358641
1338,831856,浩淼科技,2025-01-21,西藏自治区资金买入，成功率26.76%,13.12,22.8464,2390137.18,19985367.63,17595230.45,37580598.08,154549700.0,1.546516868037,24.316189601145,25.2233,628696322.24,当日收盘价涨幅达到20%的前5只股票,-9.45121951,-10.06097561,-22.71341463,-6.78353659
1339,831856,浩淼科技,2025-01-21,主力做T，成功率13.05%,13.12,22.8464,4202511.98,40064248.21,35861736.23,75925984.44,309045500.0,1.359836004731,24.567898396838,25.2233,628696322.24,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),-9.45121951,-10.06097561,-22.71341463,-6.78353659
1340,831856,浩淼科技,2025-01-21,西藏自治区资金买入，成功率26.76%,13.12,22.8464,2390137.18,19985367.63,17595230.45,37580598.08,154549700.0,1.546516868037,24.316189601145,25.2233,628696322.24,当日换手率达到20%的前5只股票,-9.45121951,-10.06097561,-22.71341463,-6.78353659
1341,832651,天罡股份,2025-01-15,天津资金卖出，成功率46.59%,25.1,-9.0909,-38307361.14,11062642.85,49370003.99,60432646.84,133171100.0,-28.765521303046,45.379700881047,33.5547,383399262.1,当日换手率达到20%的前5只股票,-3.5059761,-10.55776892,-15.73705179,-18.88446215
1342,832651,天罡股份,2025-01-14,1家机构买入，成功率14.56%,27.61,5.7854,-47235126.35,17784314.9,65019441.25,82803756.15,151571900.0,-31.163511409437,54.630017932084,37.0357,421739188.31,当日换手率达到20%的前5只股票,-9.09090909,-12.27816009,-19.92031873,-29.37341543
1343,832662,方盛股份,2025-01-27,主力做T，成功率32.97%,19.52,-10.7453,-863850.779999999,14686173.41,15550024.19,30236197.6,105216200.0,-0.821024500029,28.737207388216,21.2156,479815010.24,当日换手率达到20%的前5只股票,-5.48155738,-0.87090164,11.42418033,18.1352459
1344,832662,方盛股份,2025-01-24,普通席位买入，成功率31.80%,21.87,6.6829,-1105408.46,15354127.74,16459536.2,31813663.94,153343600.0,-0.720870293902,20.746652576306,28.9909,537579624.69,当日换手率达到20%的前5只股票,-10.74531321,-15.63786008,-1.46319159,15.86648377
1345,832662,方盛股份,2025-01-23,普通席位买入，成功率52.12%,20.5,3.9554,-69099.4199999981,18132416.98,18201516.4,36333933.38,180469700.0,-0.03828865455,20.132982644732,33.7161,503904083.5,当日换手率达到20%的前5只股票,6.68292683,-4.7804878,1.31707317,7.95121951
1346,832662,方盛股份,2025-01-22,买一主买，成功率30.00%,19.72,5.624,3344176.98,15001023.63,11656846.65,26657870.28,106052700.0,3.153316209771,25.136437148701,22.1061,484731147.64,当日换手率达到20%的前5只股票,3.95537525,10.90263692,-1.87626775,13.69168357
1347,833075,柏星龙,2025-01-16,西藏自治区资金卖出，成功率35.05%,31.45,-0.7886,8877227.57,23494604.35,14617376.78,38111981.13,216827200.0,4.094148506276,17.577121841725,27.7796,774416937.5,当日换手率达到20%的前5只股票,-6.00953895,-3.37042925,-9.76152623,5.75516693
1348,833075,柏星龙,2025-01-15,西藏自治区资金买入，成功率34.09%,31.7,7.6766,-6316018.67,24329507.9,30645526.57,54975034.47,326981100.0,-1.931615824279,16.812908902074,40.7772,780572875.0,当日换手率达到20%的前5只股票,-0.78864353,-6.75078864,-9.21135647,2.17665615
1349,833427,华维设计,2025-01-09,普通席位买入，成功率41.73%,16.0,11.8881,-11511461.59,28941579.25,40453040.84,69394620.09,216319400.0,-5.321511427084,32.079702555573,25.2644,809922624.0,当日价格振幅达到30%的前5只股票,-11.25,-19.875,-17.875,-23.75
1350,833427,华维设计,2025-01-09,普通席位买入，成功率48.40%,16.0,11.8881,-24424831.75,39632010.99,64056842.74,103688853.73,339048000.0,-7.203945090371,30.582352271655,25.2644,809922624.0,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),-11.25,-19.875,-17.875,-23.75
1351,833427,华维设计,2025-01-08,普通席位买入，成功率61.21%,14.3,30.0,-8957368.13,27872449.33,36829817.46,64702266.79,122728600.0,-7.298517321961,52.719795377769,17.321,723868345.2,当日收盘价涨幅达到20%的前5只股票,11.88811189,-0.6993007,-6.29370629,-13.28671329
1352,833533,骏创科技,2025-01-24,主力做T，成功率28.79%,36.53,5.8841,1518516.6,32298035.42,30779518.82,63077554.24,318961500.0,0.476081470648,19.77591472325,23.2374,1386687384.55,当日换手率达到20%的前5只股票,-9.03367096,-6.95318916,18.23159047,38.62578702
